Id,price
1161,8517.0
1162,1080.0
1163,852.0
1164,677.0
1165,990.0
1166,4726.0
1167,403.0
1168,911.0
1169,4387.0
1170,15426.0
1171,2473.0
1172,480.0
1173,3185.0
1174,4044.0
1175,12945.0
1176,3419.0
1177,680.0
1178,2327.0
1179,1741.0
1180,1629.0
1181,956.0
1182,1607.0
1183,18374.0
1184,1428.0
1185,983.0
1186,3863.0
1187,1046.0
1188,1085.0
1189,2700.0
1190,5535.0
1191,3141.0
1192,1731.0
1193,6653.0
1194,4221.0
1195,765.0
1196,1867.0
1197,4368.0
1198,4691.0
1199,4936.0
1200,2351.0
1201,1439.0
1202,2304.0
1203,7188.0
1204,5198.0
1205,5937.0
1206,4821.0
1207,8346.0
1208,641.0
1209,1024.0
1210,4798.0
1211,384.0
1212,5423.0
1213,6666.0
1214,4326.0
1215,1915.0
1216,829.0
1217,1034.0
1218,675.0
1219,5543.0
1220,5573.0
1221,4879.0
1222,1749.0
1223,2016.0
1224,364.0
1225,965.0
1226,2129.0
1227,972.0
1228,1304.0
1229,3668.0
1230,2317.0
1231,643.0
1232,3936.0
1233,3827.0
1234,1389.0
1235,1429.0
1236,1076.0
1237,672.0
1238,1923.0
1239,984.0
1240,3696.0
1241,936.0
1242,6681.0
1243,714.0
1244,659.0
1245,15426.0
1246,10950.0
1247,1791.0
1248,1644.0
1249,765.0
1250,5821.0
1251,1015.0
1252,1270.0
1253,4103.0
1254,1712.0
1255,596.0
1256,1309.0
1257,422.0
1258,7025.0
1259,5698.0
1260,711.0
1261,9330.0
1262,2060.0
1263,921.0
1264,4150.0
1265,1431.0
1266,1300.0
1267,5091.0
1268,3246.0
1269,1397.0
1270,1195.0
1271,594.0
1272,4081.0
1273,3733.0
1274,1356.0
1275,1847.0
1276,8346.0
1277,10389.0
1278,2484.0
1279,7318.0
1280,961.0
1281,7326.0
1282,5909.0
1283,780.0
1284,2648.0
1285,17451.0
1286,540.0
1287,1140.0
1288,720.0
1289,2388.0
1290,1048.0
1291,18242.0
1292,9138.0
1293,3093.0
1294,1015.0
1295,2656.0
1296,4191.0
1297,6319.0
1298,675.0
1299,5207.0
1300,802.0
1301,972.0
1302,846.0
1303,12483.0
1304,2650.0
1305,12406.0
1306,10907.0
1307,14889.0
1308,9946.0
1309,4119.0
1310,5042.0
1311,9419.0
1312,710.0
1313,11209.0
1314,5169.0
1315,4106.0
1316,2066.0
1317,451.0
1318,4912.0
1319,1915.0
1320,9870.0
1321,737.0
1322,983.0
1323,620.0
1324,1865.0
1325,2587.0
1326,810.0
1327,1069.0
1328,17617.0
1329,1580.0
1330,1286.0
1331,4532.0
1332,2394.0
1333,2075.0
1334,2644.0
1335,949.0
1336,6929.0
1337,1061.0
1338,1323.0
1339,3965.0
1340,11519.0
1341,1975.0
1342,1687.0
1343,6244.0
1344,4469.0
1345,1410.0
1346,1767.0
1347,885.0
1348,12078.0
1349,4034.0
1350,5395.0
1351,1712.0
1352,1760.0
1353,12483.0
1354,1080.0
1355,3191.0
1356,628.0
1357,1048.0
1358,3189.0
1359,3310.0
1360,3837.0
1361,491.0
1362,3219.0
1363,595.0
1364,969.0
1365,9155.0
1366,965.0
1367,734.0
1368,499.0
1369,13096.0
1370,5242.0
1371,1188.0
1372,1567.0
1373,684.0
1374,2679.0
1375,693.0
1376,1687.0
1377,1017.0
1378,15017.0
1379,5695.0
1380,4821.0
1381,1801.0
1382,2304.0
1383,4249.0
1384,576.0
1385,16689.0
1386,506.0
1387,1077.0
1388,911.0
1389,1208.0
1390,511.0
1391,3206.0
1392,2515.0
1393,1367.0
1394,917.0
1395,936.0
1396,802.0
1397,1300.0
1398,9333.0
1399,698.0
1400,788.0
1401,907.0
1402,1949.0
1403,576.0
1404,824.0
1405,9425.0
1406,624.0
1407,2275.0
1408,3819.0
1409,4325.0
1410,1418.0
1411,3725.0
1412,2527.0
1413,740.0
1414,7487.0
1415,6713.0
1416,773.0
1417,709.0
1418,1656.0
1419,2270.0
1420,1079.0
1421,7603.0
1422,16479.0
1423,698.0
1424,2010.0
1425,5809.0
1426,1915.0
1427,1577.0
1428,2092.0
1429,918.0
1430,2058.0
1431,1975.0
1432,1013.0
1433,1760.0
1434,2174.0
1435,4737.0
1436,2323.0
1437,2215.0
1438,3920.0
1439,4657.0
1440,6209.0
1441,1257.0
1442,13337.0
1443,3898.0
1444,1036.0
1445,1173.0
1446,1431.0
1447,6209.0
1448,911.0
1449,5078.0
1450,12696.0
1451,9072.0
1452,2195.0
1453,13253.0
1454,514.0
1455,872.0
1456,2271.0
1457,10954.0
1458,14217.0
1459,14328.0
1460,4538.0
1461,2581.0
1462,4277.0
1463,6573.0
1464,6945.0
1465,1163.0
1466,4317.0
1467,13012.0
1468,1417.0
1469,765.0
1470,478.0
1471,6816.0
1472,4438.0
1473,6397.0
1474,9242.0
1475,5347.0
1476,4358.0
1477,698.0
1478,15563.0
1479,18445.0
1480,4401.0
1481,9460.0
1482,780.0
1483,567.0
1484,9727.0
1485,586.0
1486,7409.0
1487,511.0
1488,13127.0
1489,3539.0
1490,4927.0
1491,3553.0
1492,5189.0
1493,3179.0
1494,4939.0
1495,11491.0
1496,2529.0
1497,6183.0
1498,433.0
1499,7858.0
1500,1087.0
1501,378.0
1502,15649.0
1503,5851.0
1504,612.0
1505,10777.0
1506,1803.0
1507,2003.0
1508,4584.0
1509,863.0
1510,1080.0
1511,7246.0
1512,2169.0
1513,1289.0
1514,6449.0
1515,506.0
1516,8669.0
1517,2363.0
1518,11351.0
1519,1629.0
1520,8722.0
1521,4654.0
1522,6274.0
1523,6541.0
1524,4623.0
1525,15931.0
1526,874.0
1527,1869.0
1528,1414.0
1529,2423.0
1530,14071.0
1531,928.0
1532,11957.0
1533,6183.0
1534,872.0
1535,1087.0
1536,16062.0
1537,1046.0
1538,878.0
1539,1799.0
1540,854.0
1541,18648.0
1542,629.0
1543,616.0
1544,4743.0
1545,2536.0
1546,833.0
1547,2822.0
1548,2274.0
1549,5766.0
1550,4987.0
1551,470.0
1552,4284.0
1553,5170.0
1554,2893.0
1555,8870.0
1556,8771.0
1557,2527.0
1558,2060.0
1559,554.0
1560,4031.0
1561,1020.0
1562,1562.0
1563,4187.0
1564,684.0
1565,1291.0
1566,965.0
1567,1257.0
1568,5515.0
1569,1799.0
1570,4223.0
1571,5502.0
1572,2387.0
1573,1752.0
1574,5914.0
1575,1614.0
1576,1200.0
1577,619.0
1578,2276.0
1579,5559.0
1580,2251.0
1581,898.0
1582,1857.0
1583,4478.0
1584,720.0
1585,6772.0
1586,3107.0
1587,941.0
1588,1114.0
1589,1982.0
1590,18242.0
1591,3328.0
1592,7466.0
1593,1359.0
1594,5780.0
1595,362.0
1596,2357.0
1597,5439.0
1598,804.0
1599,1902.0
1600,12483.0
1601,1240.0
1602,11105.0
1603,969.0
1604,788.0
1605,2694.0
1606,7216.0
1607,3857.0
1608,6669.0
1609,1843.0
1610,1939.0
1611,854.0
1612,13107.0
1613,11602.0
1614,3763.0
1615,6260.0
1616,698.0
1617,777.0
1618,18741.0
1619,1651.0
1620,11088.0
1621,2553.0
1622,2440.0
1623,6520.0
1624,8429.0
1625,1316.0
1626,878.0
1627,7504.0
1628,4679.0
1629,8614.0
1630,5222.0
1631,3580.0
1632,1013.0
1633,432.0
1634,907.0
1635,1056.0
1636,7713.0
1637,3605.0
1638,5932.0
1639,5405.0
1640,668.0
1641,5010.0
1642,1824.0
1643,2275.0
1644,1562.0
1645,1961.0
1646,2961.0
1647,13253.0
1648,675.0
1649,706.0
1650,6271.0
1651,2123.0
1652,911.0
1653,3737.0
1654,2169.0
1655,7526.0
1656,644.0
1657,799.0
1658,706.0
1659,3154.0
1660,5216.0
1661,2075.0
1662,1085.0
1663,4312.0
1664,3644.0
1665,1262.0
1666,628.0
1667,844.0
1668,720.0
1669,593.0
1670,4304.0
1671,957.0
1672,566.0
1673,13578.0
1674,2016.0
1675,1053.0
1676,765.0
1677,1736.0
1678,15249.0
1679,6403.0
1680,8629.0
1681,1028.0
1682,12970.0
1683,1148.0
1684,7707.0
1685,18113.0
1686,2087.0
1687,3782.0
1688,7544.0
1689,17838.0
1690,965.0
1691,6304.0
1692,1069.0
1693,2977.0
1694,4095.0
1695,4325.0
1696,2376.0
1697,1320.0
1698,9680.0
1699,6814.0
1700,3130.0
1701,4213.0
1702,802.0
1703,641.0
1704,852.0
1705,9727.0
1706,1271.0
1707,7492.0
1708,12415.0
1709,942.0
1710,1715.0
1711,5502.0
1712,2150.0
1713,1584.0
1714,18648.0
1715,3763.0
1716,1013.0
1717,537.0
1718,1367.0
1719,6968.0
1720,4659.0
1721,4693.0
1722,734.0
1723,5718.0
1724,4458.0
1725,984.0
1726,419.0
1727,969.0
1728,1450.0
1729,1333.0
1730,18648.0
1731,1881.0
1732,619.0
1733,4444.0
1734,4312.0
1735,8847.0
1736,1884.0
1737,4078.0
1738,4937.0
1739,1439.0
1740,8548.0
1741,1400.0
1742,898.0
1743,14542.0
1744,1607.0
1745,943.0
1746,540.0
1747,9346.0
1748,776.0
1749,3082.0
1750,4523.0
1751,1741.0
1752,600.0
1753,2482.0
1754,7179.0
1755,2176.0
1756,848.0
1757,802.0
1758,5416.0
1759,8014.0
1760,4691.0
1761,3936.0
1762,7544.0
1763,17600.0
1764,876.0
1765,10019.0
1766,5608.0
1767,3534.0
1768,612.0
1769,1781.0
1770,5937.0
1771,1054.0
1772,1607.0
1773,3806.0
1774,1722.0
1775,14842.0
1776,5368.0
1777,2396.0
1778,4766.0
1779,13786.0
1780,4937.0
1781,3328.0
1782,972.0
1783,810.0
1784,4390.0
1785,7708.0
1786,5279.0
1787,965.0
1788,14732.0
1789,4591.0
1790,612.0
1791,5887.0
1792,11650.0
1793,723.0
1794,743.0
1795,17996.0
1796,772.0
1797,15017.0
1798,4513.0
1799,4313.0
1800,1124.0
1801,4387.0
1802,698.0
1803,1044.0
1804,1643.0
1805,15697.0
1806,7745.0
1807,1273.0
1808,961.0
1809,1056.0
1810,1008.0
1811,12723.0
1812,2751.0
1813,5955.0
1814,17068.0
1815,1227.0
1816,6876.0
1817,1964.0
1818,4081.0
1819,1656.0
1820,1781.0
1821,3246.0
1822,698.0
1823,1063.0
1824,4271.0
1825,540.0
1826,2327.0
1827,1889.0
1828,1235.0
1829,522.0
1830,2104.0
1831,3881.0
1832,6108.0
1833,2129.0
1834,4113.0
1835,12273.0
1836,11651.0
1837,7858.0
1838,7637.0
1839,536.0
1840,628.0
1841,5273.0
1842,6984.0
1843,491.0
1844,1423.0
1845,4062.0
1846,14242.0
1847,994.0
1848,1778.0
1849,12702.0
1850,961.0
1851,5718.0
1852,8874.0
1853,12723.0
1854,14745.0
1855,7466.0
1856,1098.0
1857,7835.0
1858,4592.0
1859,18080.0
1860,7415.0
1861,4570.0
1862,3378.0
1863,3387.0
1864,9240.0
1865,16262.0
1866,2485.0
1867,732.0
1868,675.0
1869,1420.0
1870,684.0
1871,1813.0
1872,1170.0
1873,1820.0
1874,2079.0
1875,8291.0
1876,10625.0
1877,2343.0
1878,3640.0
1879,17715.0
1880,2854.0
1881,911.0
1882,1899.0
1883,3060.0
1884,6084.0
1885,3675.0
1886,10441.0
1887,1574.0
1888,1865.0
1889,4053.0
1890,844.0
1891,828.0
1892,2107.0
1893,1050.0
1894,16570.0
1895,1721.0
1896,9704.0
1897,1409.0
1898,945.0
1899,5015.0
1900,2268.0
1901,678.0
1902,1969.0
1903,648.0
1904,791.0
1905,1436.0
1906,701.0
1907,1736.0
1908,4119.0
1909,5290.0
1910,2177.0
1911,3095.0
1912,942.0
1913,17916.0
1914,5102.0
1915,1746.0
1916,878.0
1917,2037.0
1918,1873.0
1919,7392.0
1920,4191.0
1921,17403.0
1922,2300.0
1923,11089.0
1924,1439.0
1925,12992.0
1926,16896.0
1927,988.0
1928,4332.0
1929,586.0
1930,1605.0
1931,1715.0
1932,919.0
1933,720.0
1934,4353.0
1935,4685.0
